"subject","version","assignmentId","cond","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","attention_check_truth","attention_check_result","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"6a021dad972051c11e3af9ca957364a0","cs_wg_mon_conf_loss_real1","3YMTUJH0DSHPCWO53DUTFQIKETU4TW",0,171580,1239829,"Female",1321,"No","No","I started with the months with a bunch of letters. The ones at the end of the year stood out most. I quickly thought of November because that's my birthday month. December was an automatic no because C isn't late in the alphabet. I didn't even think of May.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 13:59:59",14367
"35aecd9af2cef58a95546819277466c4","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94RLA5XI",0,278244,1399370,"Male",1420,"No","No","I just quickly imagined month names randomly and calculated the sequence of the third letter.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:00:25",14368
"3f63e4dd7b3cda9bdd28fed2692e2f4d","cs_wg_mon_conf_loss_real1","3ZV9H2YQQD8WMH9VY4ULS5XD4NDW3Q",0,80285,828715,"Male",1261,"No","No","I don't have many comments, but the study has been interesting and made me think. October immediately came to mind, and then September naturally next. Once the timer showed itself I decided not to brainstorm anymore and just went with October because T comes later than P. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:00:31",14369
"31fb00b477962fed4bd59230d5ef119c","cs_wg_mon_conf_loss_real1","32N49TQG3GJJRD8BH94ZTBS53O2VAA",1,450790,1302443,"Male",1029,"No","No","I was so stressed out trying to figure the best strategy- based on the info.  It was more difficult than I thought it would be.  I made a response that felt like a mistake, with the third letter question, and I choked- overconfident.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:00:39",14370
"74fb76b86f6006af4eb3a05d9af2305a","cs_wg_mon_conf_loss_real1","3LRKMWOKB5IBVUIH5R0N8ZM3FBJZ2A",1,78658,788119,"Male",838,"Yes","No","I just did my best!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:01:22",14371
"7fdd29cc76dcddd611bc9df37a5657df","cs_wg_mon_conf_loss_real1","3NPFYT4IZC5C5TQ93OXRDI0THUPGXC",0,268406,1881754,"Female",1415,"No","No","January February March April May...I missed one of those in the last part and hit the wrong thing. BUt I just went down the list of Months and did it like that. Thanks",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:02:02",14372
"490f277d5d12b1cd6bef84e42de63c4a","cs_wg_mon_conf_loss_real1","3R08VXYT7CWEN0AI0GXB5M9T9PZW7V",1,92767,1163457,"Male",1102,"No","No","just whatever came to mind, unfortunately may came to mind too late and i didnt try to change it",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:02:21",14373
"419e7c20334003db975a551a476df483","cs_wg_mon_conf_loss_real1","3JMSRU9HQIVMHQPNXE6LPUIWO34VE9",1,64359,859639,"Male",1113,"No","No","I went through the options, wrote down September, then realized it was definitely november.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:02:55",14374
"0e26750fc2c13722ab5bc86efad37f41","cs_wg_mon_conf_loss_real1","3M1CVSFP606RM5CUVAAPNOTXMWQQAE",1,99454,1284256,"Male",1107,"No","No","I just went through the months as they popped in my mind, and stopped a Nov. because V comes late in the alphabet, and time was running out.  ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:02:58",14375
"8cc786acf1815e6a58e97bbdd3642aa8","cs_wg_mon_conf_loss_real1","30ZX6P7VF8WLVFDDN5X1K5YDWD72JT",1,46030,1026480,"Female",1108,"No","No","i kinda froze honestly",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:03:12",14376
"59c4ecdb98c0de8213dd1350d9b71bcb","cs_wg_mon_conf_loss_real1","3SPJ0334214BW06KGQ4WT9ZIBS1YJ5",1,223970,1366099,"Female",1116,"No","No","I started going through the months in order until I got to May because the third letter ""y"" is very close to the end of the alphabet. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:03:24",14377
"4b352e28e61aa92649572c1156e1853b","cs_wg_mon_conf_loss_real1","3EG49X351UDA8013RBO51RN4NGN6X1",0,118012,1329572,"Female",1413,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:03:49",14378
"51c0939746bfd00e48a24beb30b99b6d","cs_wg_mon_conf_loss_real1","37WLF8U1WPR4O02WSS9GBXF2R76K6O",0,203340,2433465,"Male",1376,"No","No","I only had specific letters as a strategy for that question.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:03:57",14379
"a1ec77fc6bafd404c10789dc2be25493","cs_wg_mon_conf_loss_real1","3H7Z272LX78NIC2JSOKQWXJYBC3PL4",1,136694,1431465,"Female",937,"No","No","My strategy was to think of the months in Section One and put them in alphabetical order.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:03:58",14380
"b6998beeaa6a465528f16ddb5635a710","cs_wg_mon_conf_loss_real1","39U1BHVTDLS4U0513ZPA5LQE0TWT3Y",1,181312,1864335,"Female",1138,"No","No","Interesting study. My strategy for the third word was to count over 3 letters and evaluate if other words had better letters as far as position.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:04:28",14381
"b51c07d56a908a9d9a9a26658cc5ac3c","cs_wg_mon_conf_loss_real1","3RRCEFRB7MDPGAUO3R38FWCY8MSB4B",1,963014,2387866,"Female",1125,"No","No","That was fun, thank you for allowing me to participate ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:06:21",14382
"f6c20297dcd5feae4e7388ee83c9a8de","cs_wg_mon_conf_loss_real1","3ZSANO2JCF8YVC8FYULMWPJP10QFS7",1,54145,799519,"Female",891,"Yes","No","I was going to analyze them in chronological order, but then I felt pressure because of the timer, so i only made it to april, but I wasn't quick enough to type it in before time ran out. May seems so obvious now!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:06:24",14383
"2d78558e915ee21af4a20234e9a3539a","cs_wg_mon_conf_loss_real1","37UEWGM5HT9V4IEUC66WHDAZEOO1R4",0,112761,1061474,"Female",1168,"No","No","I actually had no strategy, this one was very difficult for me.  ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:07:43",14384
"fdff50d6a961e8b48c6ed681a6923e04","cs_wg_mon_conf_loss_real1","3GDTJDAPVUCMI2LN6JJUAO3XM7RM8H",0,1908928,2914848,"Male",1321,"Yes","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:08:15",14385
"e7783535567c5ed0e160601012029486","cs_wg_mon_conf_loss_real1","35L9RVQFCOJYOLRPIP4MEBDQ2CKUHW",1,45311,804713,"Male",1076,"No","No","I just thought of the month that had the latest letter in the alphabet.  Once May came up, I quickly thought of the next month that could beat it and none could so I kept with that word.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:08:23",14386
"e75a57c6cc339b8fe29caa1813906073","cs_wg_mon_conf_loss_real1","3X31TUMD7XNK1KJH7M90V1108WZL1Y",1,61460,902488,"Male",1079,"No","No","Just think quickly. Didn't think of May, though. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:08:26",14387
"4ace3fc30026bb972190b107f13dc338","cs_wg_mon_conf_loss_real1","37TD41K0AHARS0O57SVLOJYM4NVCSQ",1,46004,649642,"Female",841,"Yes","No","B/a",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:08:30",14388
"20955e8fa6d83ad052ee0deb72a1464b","cs_wg_mon_conf_loss_real1","3EQHHY4HQST33A6ZXIEWLZ99OVJ5GV",1,87253,739189,"Male",898,"No","No","I have no comments about the study.  It was quite fun! My strategy was to go with my gut instinct",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:09:05",14389
"340f9bd290cef26f8dc2388988c49b41","cs_wg_mon_conf_loss_real1","3G2UL9A02DFGTLVC9YK77SAGLN6674",1,1371793,3046291,"Male",1131,"No","No","I just thought about the third letter and settled on November. Unfortunately I realized I forgot May!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:09:06",14390
"ca8ef566b4609a6129108f79f4984e50","cs_wg_mon_conf_loss_real1","3VW04L3ZLT7NRFLZSYXV140OKKOXXO",0,120081,935337,"Female",1126,"No","No","I struggled with this part of the task.  I choose march but I am not certain about my strategy.  I have a feeling that i did it wrong.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:09:40",14391
"6275d6496031d2fd527d32f4611a2b36","cs_wg_mon_conf_loss_real1","3WAKVUDHUWH1VWLD5GIANYOWO9S7UB",0,112250,1351628,"Female",1382,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:09:55",14392
"93fb33985a794bbf321791f53620ac96","cs_wg_mon_conf_loss_real1","3QBD8R3Z21K9Z4JX7W8ULGCXFLEO4V",0,257798,954404,"Male",1124,"No","No","I just guessed",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:10:10",14393
"96e3dbfb5be3e0b527d83133bf9e48c9","cs_wg_mon_conf_loss_real1","36DSNE9QZ5ZZ2M2IA3VYRI1GXI4OJM",0,150026,1263688,"Female",1360,"No","No","I just ran though the months and picked one with a letter in the second half of the alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:11:25",14394
"690fdabab628de78ad317d81198c771c","cs_wg_mon_conf_loss_real1","3BV8HQ2ZZW2YCNTAG1WRHJC6MVD6AW",1,65165,960809,"Female",1115,"No","No","I just started at the first month January and thought of the third letter. When I got to May I figured that should be the answer because there could be no better answer since the letter ""z"" does not appear in any of the months of the year.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:13:54",14395
"f0c683797c809161ddb51588244a3a1a","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z61BU0W0",0,332020,2016032,"Male",1207,"Yes","No","by trying to picture the letter with more vowel sounds",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:14:33",14396
"c7235f220c62e5964ac58f174b7bdd65","cs_wg_mon_conf_loss_real1","3L4D84MILZTPA5GV6Q08794FLWRJHU",1,66001,987503,"Female",1043,"No","No","I just went through the months in order and stopped when I hit May",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:14:37",14397
"ed5dc76825cd55ef96ffdc814ccdfc17","cs_wg_mon_conf_loss_real1","3DH6GAKTYYQ1WFBOYC7IH3N8UQDZYQ",0,115127,1405089,"Female",1391,"No","No","I just ran down the list of months in my mind and wrote down the ones that sounded like the third letter was far along then compared them",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:15:23",14398
"6cc5cc89a574e1acda52a08bc367bb2f","cs_wg_mon_conf_loss_real1","3XIQGXAUMC9TC0F8ALTX75N0IR7X7R",0,194504,2410221,"Female",1329,"No","No","My strategy was thinking about words that I thought had letters further down the alphabet somewhere in the middle.  So September, November, and April quickly came to mind.  I thought of a few that I immediately threw out like December.  As I was getting ready to write November I remembered that May only has three letters and realized that was the best choice. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:19:22",14399
"16dab154dd2de99b47dd1dbe4bc63d7a","cs_wg_mon_conf_loss_real1","3E7TUJ2EGCNJSDYKYIQ5RUBEXZMD9K",1,88800,1450534,"Male",1107,"No","No","I simply went through the months of the year until I came across a month with a letter in the third position that was late in the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:19:33",14400
"c64bd7b7115fda71e73dcb1033ecb0b3","cs_wg_mon_conf_loss_real1","3ATPCQ38J8B0V73GMKRJ0AWZL5AYAS",0,130087,936555,"Male",1391,"No","No","I think I got lucky. I thought of may almost instantly since it was so short and realized it had a Y. I thought that I couldn't do better than that so wrote it down.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:20:18",14401
"e1a29155c3812ee1ea9fd9871a7b78bc","cs_wg_mon_conf_loss_real1","3F6KKYWMNB24HF2EZS9A9V6Y2OZNDP",0,2406775,2975251,"Male",1258,"No","No","I don't have any questions. I just thought about words that were long.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:20:30",14402
"cd0d95c8bfc210b3ff8794696588699e","cs_wg_mon_conf_loss_real1","3T3IWE1XG6OW11B31A16ITJPALCQT0",1,66223,1788784,"Female",1062,"No","No","I tried to think of as many months as possible and then figure out which was the best of those I thought about.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:21:06",14403
"b6dbf36b72d82ef5ae81eea794134599","cs_wg_mon_conf_loss_real1","3MYYFCXHJ38L7R2ZJDVMG73VOZP4GQ",0,130292,953343,"Male",1132,"No","No","I just tried to remember the latest vowel in the string of letters in month dates and go from there. Not as hard I as thought but I could have improved.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:21:06",14404
"5e4432c698731c1510e7fc49ffa510d6","cs_wg_mon_conf_loss_real1","35LDD5557A56D3NOF8GX0TCOH7RMK6",0,100215,933399,"Female",1405,"No","No","For the 'third letter' question, there was so little time to read the directions and consider possible answers that I totally blanked on it and just wrote an answer as quickly as possible so that I would not be timed out.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:21:29",14405
"58a0544162798e632bab44213f6a8ad5","cs_wg_mon_conf_loss_real1","3FPRZHYEPY8J7S9Q8UPP63EZXEEV3I",0,113782,1600045,"Male",1289,"No","No","i just tried to think which month had a third letter in the latter part of the alphabet.I just sang the months of the year song in my head and selected the first month that fit the description",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:21:33",14406
"6cb37f35a85e20ebf217a710881ebe50","cs_wg_mon_conf_loss_real1","3S06PH7KSR5138VPU5BCCOTVZNYD1B",1,100161,1268337,"Female",1073,"No","No","I made the mistake of trying to go thru the months in my head which caused me to not have enough time.  I entered the month in the notepad but time ran out before I could enter it in the answer field.  My mistake! ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:21:41",14407
"ed731a468adaddc5959289a396280231","cs_wg_mon_conf_loss_real1","3U0SRXB7CD6YIPLJHT4UEKN2HPSNRX",0,557324,1498360,"Male",1411,"No","No","I just spelled the months out in my mind, i picked april first because of the R, but then I picked May, knowing that y was the third letter. I did not choose any others after that.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:22:52",14408
"76be16966aeb21e70f45af95fadb881f","cs_wg_mon_conf_loss_real1","3BGYGHDBBXLLPJF5GKR9LOCWU2O229",0,87195,1152810,"Male",1412,"No","No","I panicked with the time limit so I just started for some reason with a random month then decided to think of the longer months of the year in the fall. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:24:19",14409
"a3c4b0924dcf52ff8d9e19b078343c51","cs_wg_mon_conf_loss_real1","388U7OUMF72VXTTCGN2W38RP9WJ0R1",0,294076,1789716,"Male",1320,"No","No","No. Thought of word that had letters near the end of alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:24:50",14410
"0c5f06b02b88b2c0d591408d914a28e9","cs_wg_mon_conf_loss_real1","37QW5D2ZRGNPGXYSQGFGMX23EWDS83",0,192465,1877873,"Female",1373,"No","No","I thought of months that have special dates for me.  Kind of at random until I hit MAY.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:25:07",14411
"2cd7c60a6a882c585f936a3da89c6deb","cs_wg_mon_conf_loss_real1","3SITXWYCNVAGECIYN25DC79W1H1XBG",1,134396,1498586,"Female",1109,"No","No","I tried to think of words with third letters that were later in the alphabet, but the 20 second timer had me a little panicked.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:26:37",14412
"fd95466daa788dbd5e45bf797c611940","cs_wg_mon_conf_loss_real1","3EFVCAY5L3AWHUF23M62UWBGID28J5",1,89411,1412759,"Male",1134,"No","No","This was very fun and interesting! I found it pretty challenging to come up with the 3rd letter in a month ending with the latest letter in the alphabet, but basically I started from the top and typed it out on the virtual pad, then got to May! If I hadn't reached May I would've probably put April or March to get some points from having r. It would've taken me too long to think of or get to November which would've been next after May I believe as 2nd best. Thanks for the opportunity!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:27:16",14413
"9b4881d5b3b70278ab328b0634640eac","cs_wg_mon_conf_loss_real1","39JEC7537U27KS591N0QZ6IT3RSVCH",1,40082,1317913,"Female",1115,"No","No","go through each month in order",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:27:58",14414
"10d3b5dd9418fed39fbbe5321f15834a","cs_wg_mon_conf_loss_real1","3AZHRG4CU4L3ER8A5X10LAO93I103V",1,411954,1577745,"Female",1144,"No","No","I tried to spell them out in my head really fast to see which one was further in the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:28:28",14415
"030e783eb71765d68f06299d73a3bdc2","cs_wg_mon_conf_loss_real1","31HQ4X3T3SBKV4IBK5OKR2O9YWDSLQ",1,141374,1635277,"Female",1104,"No","No","I was focussed on time  and then just thought of the first month",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:28:48",14416
"eec488eab8ba476fc65c92f1d259ec99","cs_wg_mon_conf_loss_real1","3OVHNO1VE62YY4GX2GK44ID7C2CZDN",0,91938,915563,"Female",1324,"No","No","this was very fun!

i actually could only think of 2 months and my mind convinced me that april was the correct answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:28:54",14417
"e947fd728b82c7cdc9ea89f9028d7800","cs_wg_mon_conf_loss_real1","3LJ7UR74RHERHJJL6H8H6RCSPBD4N0",0,62915,829271,"Female",1407,"No","No","I did not have any strategy",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:29:05",14418
"22664ebc90a36de8f0e1339a350fc3f5","cs_wg_mon_conf_loss_real1","336YQZE83VF3VK2L8LCRY4T6KHVM5K",0,122883,1836143,"Male",1428,"No","No","I thought of November almost immediately and kind of blanked out on going through the other months, but since is the 22nd letter of the alphabet, I knew I couldn't do much better, and I was a bit mentally tired from part one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:29:45",14419
"32515a49ee768b76fe90e40cebf87c25","cs_wg_mon_conf_loss_real1","3HFNH7HEMHFSWWPXHA2ZJA40KR7GQK",1,168184,1565926,"Female",1123,"No","No","I just wrote what came to my mind first. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:31:28",14420
"de86c63624b1afca8e8b050fe2b82a0a","cs_wg_mon_conf_loss_real1","3U8YCDAGXPHVLSEC38DWYIHKDAJQ0S",0,108326,1146081,"Male",1278,"No","No","I just went down the months in order.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:31:30",14421
"1fb221a6ad64acdccf8883817bad5a11","cs_wg_mon_conf_loss_real1","3NPI0JQDAO6B1PAO1XMHIOTF5PUTPG",1,137506,1086923,"Female",1090,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:32:00",14422
"bf2303c8025b9f35748512ca24f39ea3","cs_wg_mon_conf_loss_real1","3LO69W1SU3EH5Z9KP5U32O56ALIGLT",1,80585,1285155,"Male",1074,"No","No","For the third letter question, I just started mentally flying through the months and trying to visualize their third letter.  November seemed like a very solid late-alphabet option, but that's because in my mental scurry I didn't ever get to May, which would have been better.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-07-27 14:32:02",14423
