subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
246ba2c4a1f0217e9fdc82459711e9c5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/5/19 12:27,37629
23fd6ac0a06a9f59d8fedd462b05e8cb,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,july,NA,16000,6/5/19 12:27,37630
5dd9cc0ed2362365490f8186bc5ef95a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/5/19 12:27,37631
94a9cfb42f74b4de83d1fd3967c76ece,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""February"":1,""October"":1,""March"":0,""July"":0,""January"":0,""April"":0,""June"":0,""August"":0,""November"":1,""September"":1,""December"":0}",NA,2501,6/5/19 12:27,37632
f764987cb7c15221b700808cd74b8a8e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""November"":1,""February"":0,""September"":0,""March"":0,""August"":0,""October"":0,""June"":0,""May"":0,""April"":0,""January"":0,""July"":0}",NA,9223,6/5/19 12:27,37633
91d0c857b88006fd8110c5eef2c0ecb2,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,april,NA,16000,6/5/19 12:27,37634
e5d0301fef9cb79be515ad3cf0f51345,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""May"":0,""February"":1,""September"":0,""August"":1,""April"":0,""December"":1,""July"":0,""November"":1,""June"":1,""October"":1,""March"":0}",NA,13670,6/5/19 12:28,37635
91aaee6c8f409274be7c423c16d719c3,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"december
December",NA,16000,6/5/19 12:28,37636
52d09e4fbcee55977d5d9b3dc1b536ae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""September"":0,""August"":1,""February"":0,""December"":0,""October"":0,""May"":1,""June"":0,""April"":0,""November"":0,""January"":0,""March"":0}",NA,1589,6/5/19 12:28,37637
93ab53f6f7fa915e1b3627d26a2aebf5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""September"":1,""March"":0,""May"":1,""February"":0,""November"":0,""June"":0,""July"":0,""January"":0,""December"":1,""April"":0,""August"":0}",NA,5857,6/5/19 12:28,37638
1ff16cb968c4e69fb8a28a2d6393b7d8,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""July"":0,""March"":1,""November"":0,""September"":0,""May"":0,""December"":1,""August"":0,""October"":1,""April"":0,""June"":0,""February"":1}",NA,34030,6/5/19 12:28,37639
f6377f957e2e3b1f18a66392fd98229f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""September"":0,""March"":1,""August"":0,""November"":0,""April"":0,""October"":0,""June"":1,""July"":1,""May"":1,""January"":0,""December"":0}",NA,7071,6/5/19 12:28,37640
dd1e7f800c7b8525151b2a6835f52d7d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""September"":1,""May"":0,""January"":1,""July"":1,""August"":0,""December"":0,""February"":1,""March"":1,""November"":0,""April"":0,""October"":0}",NA,44093,6/5/19 12:28,37641
a49b4b6bca93b2cebcfb5d8b380a1593,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,june,NA,16000,6/5/19 12:28,37642
94415cb36fabaf6e95aa9d2b98fe8503,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""August"":0,""March"":0,""January"":0,""December"":0,""May"":0,""April"":1,""November"":0,""October"":0,""July"":0,""June"":0,""February"":1}",NA,8099,6/5/19 12:28,37643
91f01d56e0ef3b5a99334a6c914ad292,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""April"":0,""October"":0,""June"":1,""September"":0,""July"":0,""March"":0,""August"":0,""December"":1,""February"":0,""November"":1,""May"":0}",NA,5581,6/5/19 12:28,37644
d6e1e36a87df9fb3d16c7415438a7c53,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""October"":0,""April"":1,""May"":0,""January"":0,""December"":0,""July"":1,""August"":1,""September"":1,""March"":0,""February"":0,""June"":1}",NA,4933,6/5/19 12:28,37645
e03e48c647a10b80ffed5a89cc725039,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""March"":0,""September"":1,""August"":0,""December"":0,""July"":0,""October"":0,""February"":1,""November"":0,""January"":1,""June"":1,""May"":0}",NA,3823,6/5/19 12:28,37646
bc98df1cc3c208a722f227fb2030f73a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""September"":0,""December"":1,""August"":0,""June"":0,""July"":1,""October"":0,""February"":0,""November"":1,""March"":0,""April"":0,""January"":1}",NA,7007,6/5/19 12:28,37647
31f6c007bacf045f9e15afeba6eb0962,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""April"":0,""July"":1,""October"":0,""November"":0,""September"":0,""May"":0,""January"":1,""March"":0,""August"":0,""June"":0,""February"":0}",NA,11096,6/5/19 12:28,37648
a9c0956b473f3faeda6bbaf2cbac32a1,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"june
June
June
",NA,16000,6/5/19 12:28,37649
fc06126c3f63e296c7fde3e55383f9e6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""December"":0,""June"":0,""May"":0,""August"":0,""January"":0,""July"":0,""September"":0,""October"":1,""April"":1,""November"":0,""February"":0}",NA,10127,6/5/19 12:28,37650
23fd6ac0a06a9f59d8fedd462b05e8cb,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""February"":0,""May"":0,""November"":0,""September"":0,""March"":0,""June"":0,""October"":0,""December"":0,""April"":0,""July"":1,""January"":0}",NA,2090,6/5/19 12:28,37651
0fdf4a969469fa3cede49637a1d740fe,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,may,NA,16000,6/5/19 12:28,37652
3d361dcda58a848a3fceb2a596cc19a9,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February,NA,16000,6/5/19 12:28,37653
4737d0a0370e126209d3236cea5ab66f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":0,""October"":0,""December"":0,""August"":1,""January"":0,""September"":1,""March"":1,""February"":0,""May"":0,""July"":0,""April"":1}",NA,15966,6/5/19 12:28,37654
57991ae2bcfa59aeae01ce6bafa20a46,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""December"":1,""April"":1,""November"":0,""June"":0,""January"":0,""October"":0,""March"":1,""September"":1,""May"":0,""August"":0,""February"":0}",NA,18406,6/5/19 12:29,37655
98fcc8f28a7e7bf721ff80e639187d74,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""July"":0,""September"":1,""February"":0,""May"":0,""October"":1,""December"":1,""August"":0,""November"":1,""January"":1,""March"":0,""June"":0}",NA,10138,6/5/19 12:29,37656
f47ac7b9ea7e3f732912e21a5145a893,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/5/19 12:29,37657
a99c7c04bb86b1fea9635904e2e4ad46,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""January"":1,""March"":0,""February"":0,""September"":1,""April"":0,""November"":0,""December"":0,""July"":0,""August"":0,""June"":0,""May"":0}",NA,8039,6/5/19 12:29,37658
91d0c857b88006fd8110c5eef2c0ecb2,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""June"":0,""January"":0,""September"":1,""November"":0,""May"":0,""April"":1,""March"":0,""October"":1,""July"":0,""December"":0,""August"":0}",NA,5299,6/5/19 12:29,37659
5dd9cc0ed2362365490f8186bc5ef95a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":1,""June"":1,""May"":1,""July"":1,""February"":1,""March"":1,""November"":0,""August"":0,""January"":0,""April"":0,""October"":0}",NA,5042,6/5/19 12:29,37660
246ba2c4a1f0217e9fdc82459711e9c5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""December"":0,""November"":0,""August"":0,""January"":0,""March"":0,""February"":0,""September"":1,""April"":0,""June"":1,""July"":1,""October"":0}",NA,9404,6/5/19 12:29,37661
91aaee6c8f409274be7c423c16d719c3,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""August"":1,""April"":0,""February"":0,""September"":1,""March"":0,""November"":1,""October"":1,""July"":0,""June"":0,""December"":1,""May"":0}",NA,12689,6/5/19 12:29,37662
a49b4b6bca93b2cebcfb5d8b380a1593,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""October"":0,""November"":1,""September"":0,""July"":0,""December"":0,""June"":1,""February"":0,""May"":1,""April"":0,""January"":0,""March"":1}",NA,7074,6/5/19 12:29,37663
868e086ea21cd4014edb00736f7ba8f5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""February"":1,""April"":1,""October"":1,""December"":1,""March"":1,""August"":1,""July"":1,""September"":1,""November"":1,""May"":1,""January"":1}",NA,79084,6/5/19 12:30,37664
215eb97e51116b75271eba376b6a53dd,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""July"":1,""September"":1,""June"":0,""August"":0,""January"":1,""October"":1,""May"":0,""April"":1,""November"":0,""February"":0,""December"":0}",NA,23969,6/5/19 12:30,37665
630e014f43a78adc1a292826f4d1c282,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,january,NA,16000,6/5/19 12:30,37666
a9c0956b473f3faeda6bbaf2cbac32a1,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""March"":0,""October"":0,""September"":0,""February"":0,""May"":1,""July"":0,""January"":1,""November"":1,""August"":0,""December"":0,""June"":1}",NA,7165,6/5/19 12:30,37667
46069a952754aca388d18129bfd46f6d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/5/19 12:30,37668
0fdf4a969469fa3cede49637a1d740fe,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""February"":0,""October"":1,""March"":1,""November"":0,""January"":0,""August"":0,""May"":1,""June"":0,""September"":0,""April"":1,""December"":0}",NA,3217,6/5/19 12:30,37669
3d361dcda58a848a3fceb2a596cc19a9,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""October"":0,""March"":0,""September"":0,""December"":1,""February"":1,""April"":0,""January"":1,""May"":0,""August"":0,""July"":0,""June"":0}",NA,17708,6/5/19 12:30,37670
e2e3c1bdf74456288aa1ea07bb54a373,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,december,NA,16000,6/5/19 12:30,37671
46069a952754aca388d18129bfd46f6d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""February"":0,""August"":1,""June"":1,""December"":0,""November"":0,""October"":0,""July"":1,""March"":1,""September"":0,""May"":0,""January"":0}",NA,1837,6/5/19 12:31,37672
630e014f43a78adc1a292826f4d1c282,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""September"":0,""November"":0,""October"":0,""July"":0,""December"":1,""May"":0,""January"":0,""March"":0,""August"":0,""April"":0,""June"":0}",NA,5014,6/5/19 12:31,37673
472fb5f31b2df81628ada1f8fe2571bf,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,sepetemper,NA,16000,6/5/19 12:31,37674
d70414c5cae8fef8bf26f8a44d784c1a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/5/19 12:31,37675
4400595d835ddccb16ab358798e9de19,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/5/19 12:31,37676
e2e3c1bdf74456288aa1ea07bb54a373,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""January"":1,""February"":0,""April"":0,""December"":1,""September"":0,""July"":0,""June"":0,""November"":1,""May"":0,""October"":0,""August"":1}",NA,1364,6/5/19 12:32,37677
d045f7d79d679a001954320462d4ef40,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"July
July",NA,16000,6/5/19 12:32,37678
83c0b73c9ab49fec14345a1c6b769ec0,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,february,NA,16000,6/5/19 12:32,37679
fb86f63977a837056ec62ede6d509760,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/5/19 12:33,37680
fc84b7cb1752179d2c236257cdd43442,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,Apri,NA,16000,6/5/19 12:33,37681
63b7dceac5069e991565ad20b14b10df,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"December
",NA,16000,6/5/19 12:33,37682
d045f7d79d679a001954320462d4ef40,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""February"":0,""October"":0,""April"":0,""August"":0,""March"":0,""July"":1,""May"":0,""November"":1,""December"":1,""June"":0,""September"":1}",NA,10262,6/5/19 12:33,37683
2bf983382a921ec7ac6e075966f6ad62,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,january,NA,16000,6/5/19 12:33,37684
83c0b73c9ab49fec14345a1c6b769ec0,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""January"":0,""September"":1,""February"":1,""December"":0,""July"":0,""May"":0,""June"":0,""October"":0,""March"":0,""November"":0,""April"":0}",NA,7000,6/5/19 12:33,37685
472fb5f31b2df81628ada1f8fe2571bf,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""November"":0,""June"":1,""December"":1,""October"":1,""April"":1,""September"":1,""August"":1,""March"":1,""January"":1,""February"":0,""May"":1}",NA,10165,6/5/19 12:33,37686
4400595d835ddccb16ab358798e9de19,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""May"":0,""September"":0,""April"":0,""October"":0,""January"":1,""August"":0,""July"":0,""November"":0,""December"":1,""February"":0,""March"":0}",NA,24794,6/5/19 12:34,37687
d70414c5cae8fef8bf26f8a44d784c1a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":1,""August"":0,""September"":0,""March"":1,""February"":1,""April"":1,""May"":0,""December"":1,""July"":0,""January"":1,""November"":1}",NA,40434,6/5/19 12:34,37688
2bf983382a921ec7ac6e075966f6ad62,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""August"":1,""July"":0,""November"":0,""January"":1,""September"":0,""October"":0,""February"":1,""April"":0,""May"":1,""December"":0,""June"":0}",NA,6587,6/5/19 12:34,37689
0f1e0cfe66e80139b2fb27c4d8a033c7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February,NA,16000,6/5/19 12:35,37690
fb86f63977a837056ec62ede6d509760,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""August"":1,""February"":0,""September"":0,""January"":0,""April"":0,""November"":0,""May"":1,""June"":0,""October"":0,""March"":1,""July"":0}",NA,18014,6/5/19 12:35,37691
4a1eefef6a78750d31e2d3b82ae5d5b4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/5/19 12:35,37692
fc84b7cb1752179d2c236257cdd43442,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""June"":0,""July"":0,""May"":0,""December"":1,""September"":1,""November"":0,""August"":1,""March"":0,""February"":0,""October"":0,""January"":1}",NA,49717,6/5/19 12:35,37693
63b7dceac5069e991565ad20b14b10df,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""September"":0,""June"":0,""January"":0,""December"":1,""May"":0,""February"":0,""November"":0,""March"":1,""April"":1,""July"":1,""August"":0}",NA,14700,6/5/19 12:35,37694
1b25bcc0850d7e29cd083df666caba90,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/5/19 12:35,37695
0f1e0cfe66e80139b2fb27c4d8a033c7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""January"":1,""November"":1,""October"":0,""April"":0,""May"":0,""March"":0,""August"":0,""July"":0,""June"":0,""February"":0,""September"":1}",NA,5400,6/5/19 12:36,37696
4a1eefef6a78750d31e2d3b82ae5d5b4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""March"":0,""April"":0,""May"":1,""July"":0,""June"":0,""November"":0,""December"":1,""September"":1,""October"":0,""February"":0,""January"":0}",NA,2208,6/5/19 12:36,37697
1b25bcc0850d7e29cd083df666caba90,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""October"":0,""February"":0,""July"":0,""April"":0,""March"":0,""November"":0,""September"":1,""June"":0,""December"":0,""August"":1,""May"":0}",NA,6622,6/5/19 12:37,37698
6c257614e0575f9ef8e3d5af08f936dc,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,february,NA,16000,6/5/19 12:37,37699
4465f4e68db22c6c197bdbdc3106efab,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"October
",NA,16000,6/5/19 12:37,37700
cba645e780f3a5f9d3e13b31ace1df49,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/5/19 12:38,37701
51791129ed2d04824576b6e46ba9d305,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"April
April",NA,16000,6/5/19 12:38,37702
6c257614e0575f9ef8e3d5af08f936dc,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""April"":1,""December"":0,""November"":0,""May"":1,""June"":1,""October"":0,""February"":1,""July"":0,""September"":0,""March"":1,""August"":1}",NA,2193,6/5/19 12:38,37703
4465f4e68db22c6c197bdbdc3106efab,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""March"":0,""November"":0,""July"":0,""June"":0,""September"":0,""August"":0,""October"":1,""May"":0,""January"":0,""December"":0,""April"":0}",NA,7639,6/5/19 12:39,37704
73e424d79e3ca8f7d3cc8c8244d30878,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/5/19 12:39,37705
cba645e780f3a5f9d3e13b31ace1df49,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""October"":1,""June"":0,""November"":0,""May"":0,""July"":1,""February"":0,""April"":1,""September"":1,""December"":0,""January"":0,""August"":0}",NA,10517,6/5/19 12:39,37706
67a2ed4482769f5bf004855e2df4fdfe,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
",NA,16000,6/5/19 12:39,37707
f47ac7b9ea7e3f732912e21a5145a893,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/5/19 12:39,37708
73e424d79e3ca8f7d3cc8c8244d30878,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""November"":1,""July"":1,""February"":0,""January"":0,""December"":1,""April"":1,""May"":1,""October"":0,""June"":1,""September"":0,""March"":1}",NA,4928,6/5/19 12:40,37709
9a0f02d5e86c67100757cfe642009fd0,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,october,NA,16000,6/5/19 12:40,37710
51791129ed2d04824576b6e46ba9d305,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""January"":0,""November"":1,""May"":0,""December"":0,""March"":0,""February"":0,""October"":0,""June"":0,""September"":0,""April"":1,""July"":0}",NA,26862,6/5/19 12:40,37711
f47ac7b9ea7e3f732912e21a5145a893,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""April"":0,""October"":1,""December"":0,""September"":1,""March"":0,""May"":0,""August"":0,""July"":0,""November"":1,""June"":1,""January"":0}",NA,10112,6/5/19 12:40,37712
c83ecae9801a2297a2055bc7c9658b32,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/5/19 12:41,37713
99b977df227b9a61fa9cf7e45403e6f3,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"july
",NA,16000,6/5/19 12:41,37714
67a2ed4482769f5bf004855e2df4fdfe,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""October"":1,""December"":0,""July"":1,""March"":0,""May"":0,""November"":0,""April"":1,""September"":1,""August"":1,""June"":0,""January"":0}",NA,41102,6/5/19 12:41,37715
9a0f02d5e86c67100757cfe642009fd0,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""January"":0,""June"":0,""September"":0,""August"":0,""November"":0,""July"":0,""October"":1,""February"":1,""April"":1,""March"":0,""May"":0}",NA,12837,6/5/19 12:42,37716
99b977df227b9a61fa9cf7e45403e6f3,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""January"":0,""August"":0,""March"":0,""July"":1,""April"":1,""June"":1,""February"":0,""December"":0,""November"":1,""May"":1,""October"":1}",NA,4441,6/5/19 12:42,37717
c83ecae9801a2297a2055bc7c9658b32,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""December"":0,""February"":1,""June"":0,""July"":1,""October"":0,""January"":0,""September"":1,""August"":0,""May"":0,""November"":0,""March"":1}",NA,7445,6/5/19 12:42,37718
c92997d8fe5432ef48d4cb9d8f85d723,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/5/19 12:44,37719
309f6e1d804402f9b7fa111a58cd3ce7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/5/19 12:44,37720
d0ccce9461ccc76063a9369e11f4dd75,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0," december\
december
",NA,16000,6/5/19 12:45,37721
309f6e1d804402f9b7fa111a58cd3ce7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""January"":1,""May"":1,""February"":0,""October"":0,""July"":1,""August"":1,""March"":1,""April"":1,""September"":1,""June"":1,""December"":1}",NA,3988,6/5/19 12:45,37722
c92997d8fe5432ef48d4cb9d8f85d723,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""February"":1,""April"":0,""August"":0,""June"":1,""May"":0,""December"":1,""September"":0,""November"":0,""March"":1,""January"":0,""October"":0}",NA,13261,6/5/19 12:45,37723
d0ccce9461ccc76063a9369e11f4dd75,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""March"":0,""September"":0,""October"":0,""May"":0,""August"":0,""July"":0,""December"":1,""June"":0,""February"":0,""November"":0,""January"":0}",NA,6693,6/5/19 12:46,37724
09cf9580dec49b077ee9770a88e8df41,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"
November",NA,16000,6/5/19 12:46,37725
92edcfba76dd985512df9f92c050d52e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,december,NA,16000,6/5/19 12:46,37726
09cf9580dec49b077ee9770a88e8df41,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""June"":0,""August"":0,""March"":0,""October"":0,""December"":0,""April"":0,""September"":0,""January"":0,""May"":0,""February"":0,""November"":1}",NA,3508,6/5/19 12:47,37727
92edcfba76dd985512df9f92c050d52e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""November"":1,""March"":0,""July"":0,""April"":0,""January"":0,""May"":0,""February"":0,""August"":0,""December"":1,""October"":1,""September"":1}",NA,7493,6/5/19 12:48,37728
9096746f23519bd4ab0dabb1ac55e6ae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,january,NA,16000,6/5/19 12:48,37729
29422e4ea0bba9e443849ab80ee508e6,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/5/19 12:48,37730
767b4ec80f793aec8fb8ccf297b115cd,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,,NA,16000,6/5/19 12:48,37731
9096746f23519bd4ab0dabb1ac55e6ae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""October"":0,""November"":0,""January"":1,""April"":1,""June"":1,""December"":1,""March"":0,""September"":0,""May"":0,""February"":0,""July"":1}",NA,12526,6/5/19 12:49,37732
