subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
62ef533c7bf27fc25cb9e4f4f2c33872,0,56566,649260,Female,No,No,,7/27/20 14:49,14450
3e4f907341e331fd980e102a28db1c76,1,132948,1052026,Female,No,No,spelling it,7/27/20 14:50,14451
3f9b6b8095376e1d3214b5f241e2c68d,0,121103,1196663,Female,No,No,Just went Month by month... bad strategy!,7/27/20 14:54,14452
7a26131f7962bea550579400417cbffb,1,75096,955401,Male,Yes,No,No comments. ,7/27/20 14:54,14453
85136db1a6e693ce2e343a646ab144da,0,45421,700661,Male,No,No,i just mentally went through each one and a few popped up as options then i narrowed it down from there,7/27/20 14:55,14454
daa2e102f8b438a9fd5a226afcb05645,0,265897,2811322,Female,No,No,thinking fast,7/27/20 14:55,14455
b9fa3a225148a2b2951968e42eecc05c,1,84251,970905,Male,No,No,My strategy was to think about the words in part 1. It was a fun study.,7/27/20 14:56,14456
c65731808fcabd3bb50ce2c7da977c18,1,83942,926481,Female,No,No,I have no question. My strategy was to just go through the months,7/27/20 14:56,14457
19aeeee035b81995951a56825abc9278,0,58421,806603,Female,No,No,"This was a fun study, I really liked it. The third letter question threw me off and my mind went into panic mode as I started thinking about months. But randomly, the first month that popped into my head was ""May,"" and I knew there weren't any months with a letter later than ""y"" as the third one.",7/27/20 14:56,14458
04155d6a4a19b3d304e840b565d1aa72,0,115295,1096036,Male,No,No,"Find out which months had a 'c' in them as quickly as I can, and then reduce from there. ",7/27/20 14:56,14459
2dba78f66d29c6639330489bcdf5c476,0,204165,1215656,Female,No,No,"I listed each month in my head and tried my best from there, choosing November. I looked back and realized I had totally forgot May! I guess I didn't even consider it because it only has three letter, and while I was looking at the third letter, I dismissed it because the third letter is also May's last letter. Whoops! ",7/27/20 14:57,14460
08642a50e199c789d0f1be82ad120d6a,1,149420,977923,Male,No,No,Very interesting task. Thank you for the opportunity and good luck with the results!,7/27/20 14:58,14461
393a1fea112a866c36d8b8e3b1694dbb,1,99985,1754359,Male,No,Yes,"site did not let me fill in order of thought it was november first, may second, the other third",7/27/20 14:58,14462
da51bf0f2845138c378b35d3514988d4,0,88688,1245742,Male,No,No,Saying the 3rd letter of every month,7/27/20 14:59,14463
e18f5250b5b53bea2551734e9893fe4f,1,106760,1225767,Female,No,No,"I tried to go through the months with the larger amount of letters. Unfortunately, May would have been a better choice, but by the time I got to that month, the timer would have expired before I was able to change my answer. ",7/27/20 14:59,14464
f98564cb47e6358debcf16822c8c2b56,1,74491,1537703,Female,No,No,I went through all the months starting with January to February.,7/27/20 15:01,14465
ba06aa5bedf901fdf16d1edb74951db9,1,72543,1010764,Female,Yes,No,"That challenge was so difficult for me. I never was able to come up with a word. Even after having looked at the months of the year so many times in the first task, none of those words ever came to mind.",7/27/20 15:01,14466
dc0b6c125bdb10b22a466bec22988648,1,105823,1274557,Male,No,No,My strategy was to think of a month with the latest 'third letter' in the alphabet. I also went by each month in chronological order.,7/27/20 15:02,14467
e57c7d43b978ac15642dd14eac327d35,1,72874,934924,Male,No,No,I went through the months and thought of the letters that were the third ones. I did not go through all so I picked the one that was best so far because time was almost out.,7/27/20 15:02,14468
076daa652e3fa8089b6dfe0185d4c4c4,0,410838,1349446,Male,No,No,I had the answer with may but forgot it,7/27/20 15:03,14469
dfd37ed10045812e2bbda672c969ad22,1,72220,1106231,Male,No,No,"I listed the first three letters of each month in order so I could compare them.  When I got to May it was obvious that it was the best choice because none of the months have a Z, so I stopped there and answered May.",7/27/20 15:03,14470
6b0a3d33f95b29510e1ac83b2f611793,1,98217,1432538,Male,No,No,thinking of larger words but march is my birthday month so that always pops in my head 1st,7/27/20 15:04,14471
dcf3eaa9f0956eac299dbc7192d1720f,1,140760,2090537,Female,No,No,I chose March as it was the first month I thought of. ,7/27/20 15:06,14472
311cc713b47471981018d434aea02a83,1,77270,918467,Female,No,No,once i got to May I thought there's no other word that has a Y or Z in it as the 3rd letter.,7/27/20 15:07,14473
eb79b28522ca4b5a2500b6dd6622d2a1,1,133176,1357307,Female,No,No,Trying to run through months of the year as fast possible and determine which was the 3rd letter furthest from 'a' in the alphabet. Also realized that 'n' was a very popular 3rd letter and discounted lots of options.,7/27/20 15:08,14474
ff9a122c320c07f6f6c3e45f164fd047,0,159681,1856823,Female,No,No,I sounded out the names of the month in my head randomly. I stopped at November because V is towards the end. I should have typed them in the box from the beginning because I didn't even think about the month of may.,7/27/20 15:09,14475
abe20193c06d5a50fce93948e76edf13,1,169762,2162770,Female,No,No,I decided to go with what popped into my head but it wasn't a good strategy at all as I ran out of time to write in an answer.,7/27/20 15:09,14476
7e801f61d975211b002b674185d65207,1,170860,1210900,Female,No,No,I went backwards in the order of months and settled on November.,7/27/20 15:11,14477
e6cffd8422d986315653c29ce99abc56,0,148395,1941430,Male,No,No,"I quickly went through some months and stopped when I figured May was close enough, if not exactly correct.",7/27/20 15:11,14478
387350e80873b629954546ee3faca788,0,126599,1059557,Female,Yes,No,"I was just picturing the words in my mind. But, I couldn't really focus because I was worried about the time.",7/27/20 15:11,14479
60d2180b958606dee304df5ee655dbd3,0,160703,1059619,Female,No,No,"I thought of thee months by their shortest abbreviation, which is usually the first 3 letters of the word",7/27/20 15:12,14480
6cbf7547468b9b2780d7f2043c1382ae,0,114021,1607571,Male,No,No,For the third letter I tried going through each month sequentially. Fun study!,7/27/20 15:12,14481
56e7b74065981c4880ef4c316bcd1b7e,0,179123,1189149,Female,No,No,I tried going through all the months and when I realized I would not have enough time I tried to just think of the abbreviations,7/27/20 15:15,14482
4d7a5347cdf75ec2b32d39128098c1d2,1,161337,970301,Male,No,Yes,I went with the first month that came to mind,7/27/20 15:15,14483
68551e0e166d04cd01de43dc078f47f9,1,122839,881260,Female,No,No,"I first thought of ""November"" which I thought was a pretty good answer, but then since I had time I figured I'd go through the other months, so started with January, then February, March, April, and then I got to May, realized it was a ""y"" and that there was no ""z"" in any of the months, so ""May"" would be the best answer.",7/27/20 15:16,14484
e0ada3e4206921444807d159f3846ad1,1,149691,1232371,Female,No,No,"I just went in order of the months.  When I stopped on May, I knew it would probably give me the best answer since the third letter is y and it would give me a 25 cent bonus.",7/27/20 15:17,14485
784100883210ba0e6a24a3c7ab745f7d,1,76142,759356,Male,No,No,Think of aword that had a letter that was later in the alphabet. ,7/27/20 15:17,14486
83b29bf2eb1d7704816f38e3b1e74024,0,72768,974688,Female,No,No,I tried to think of the shortest months first so that I could quickly evaluate the letters,7/27/20 15:18,14487
b5c2c2eb295dd99f26e222feeca6c9d7,0,412744,1651409,Male,No,No,,7/27/20 15:18,14488
98b2258f73f270275c69e7dc763f830c,0,207901,1314368,Female,No,No,"the task itself was not difficult, but the time limit made it so.",7/27/20 15:20,14489
dc5c2ac08fdd046b3288424a0c4cf423,1,158203,1520618,Female,No,No,Just start running through the months as quickly in my mind as I could until I hit a word that had a letter pretty far in the alphabet. Since I didn't have a lot of time didn't try to think beyond that word.,7/27/20 15:20,14490
09422f961d8680978b6d4c1d3f0d52ba,1,257737,1323322,Female,No,No,,7/27/20 15:21,14491
2231a38f975e783154b7a4e35d121d48,0,47400,686886,Female,No,No,I went in order of months,7/27/20 15:21,14492
b34adfa791012bd2fdcf6a81d1d044f6,0,451145,1380629,Female,No,No,I just started writing and chose the quickest one to be generally at the end of the alphabet,7/27/20 15:22,14493
0a1056ab8b44a986c74730b1da902299,1,147584,1194091,Female,No,No,"When I came to ""May"" I realized that there were no months of the year that had the letter ""Z"" in them, and ""Y"" is the next to the last letter in the alphabet.",7/27/20 15:27,14494
44108babc0794b76bf954670eca66797,0,116727,1134190,Male,No,No,I tried to remember the months in order until I found the one worth the most points.,7/27/20 15:28,14495
44bdc3d59a9cc7f618d57abcba81ed41,0,76592,769875,Male,No,No,I just chose the first that came to mind.,7/27/20 15:29,14496
e9d4a21d739cff3a1e52ff62d7399924,1,140492,1618766,Female,No,No,It was just the first one that popped into my head. I said them out loud and the T stuck with me. ,7/27/20 15:29,14497
e5288b45d83d69f71c405bca3fb1d785,1,148240,1752907,Male,No,No,"I quickly scanned the names of months in my mind, saying aloud the third letter. I selected the highest three month letter to try a and remember in my mind.",7/27/20 15:29,14498
a2dcf3602cf774bb691e99f4db29c100,1,69838,1277632,Male,No,No,first month that came to mind ,7/27/20 15:29,14499
6faa912dfb62a02f44832f4cd8ac0834,0,227523,1746939,Male,No,No,"Ummm I kinda blew that one,,,",7/27/20 15:31,14500
5992254f4c12259798f1871163148daf,0,108394,1145102,Female,No,No,I honestly just went through the months in order in my head. ,7/27/20 15:31,14501
239fabf94b0724d03e8bc9594c0fe528,1,60808,831696,Male,No,No,I just thought of random months until one had a letter somewhat far back in the alphabet ,7/27/20 15:32,14502
8ae18e0eacc5f82e48065f2ca17853b3,1,128492,1304413,Female,No,No,"I just tried to quickly run down in my head the months that had seemingly ""late"" third letters in them. I kind of used the abbreviations for the months, like you see on a calendar (Jan, Feb, Mar, Apr, etc) to try and narrow it down. I tried to go fast in my head because I was trying to be aware of the timer and wanted to make sure I entered an answer in the box before the timer ran out.",7/27/20 15:32,14503
8150c54790640c78dabc1ab7c36cfe11,0,157165,1145603,Female,No,No,"This was a fun study to do.  I knew I was going to choose November as soon as the directions said the 3rd letter needed to be close to the end of the alphabet.  I forgot about May, so I didn't even consider it.  ",7/27/20 15:34,14504
517967712cf401e49c41f6bc03d7c357,0,368505,2819529,Male,No,No,go through one by one,7/27/20 15:35,14505
ec3106ab79331aeccc30da4374fd1933,0,72836,867961,Male,No,No,"I started with Jan and started to type of the 3 letter abv of each month on the notepad. Got to May but ran out of time to switch answer.

First put June because of my birthday as placeholder month.",7/27/20 15:35,14506
9310c254b84405be03aee1d6359baf01,1,58486,898723,Male,No,No,I went through the months in order to find answers.  When I thought of May I realized it was the best answer.,7/27/20 15:36,14507
89083bfe07823bf9a656401c67d6e28d,0,60457,786048,Female,No,No,I got confused with the third letter question. Sorry if my answer does not make sense!,7/27/20 15:39,14508
340806d6d537ec0e669a1ef5adc1afdf,0,127373,1405549,Female,No,No,"I just tried not to panic and try to name any months to myself that came to mind. If it didn't have a third letter later in the alphabet, I rejected it until it did. When I hit November I stopped because V is pretty far. I didn't want to risk not writing anything.",7/27/20 15:41,14509
7d0e2701a4d20a48b235803ce4bb1a23,0,126464,1398315,Male,No,No,I went through the months from Jan to Dec (knowing that Feb was in the beginning).,7/27/20 15:41,14510
5ef90c1a4408bdc347429d4e45824dc4,0,197586,1683255,Female,No,Yes,I started to go through the months in order and felt like I was running out of time so I then randomly started going through later months and felt like the letter v was the latest letter.,7/27/20 15:42,14511
8b7582448ff3a45c57cef034fa798256,0,134445,2233773,Male,No,No,"My strategy was go to through each month and see how late in the alphabet the 3rd letter came. When I got to May and saw the third letter was a 'Y', I knew there was not going to be a month that was better than that (a Z would be the only one). So I stopped. ",7/27/20 15:44,14512
9a1e3e5ff62b00df8177c166af14d833,1,169288,2010071,Male,No,No,I went through each month in my mind and found the third letter. I realize now that the answer was May because its third letter is y which yields 25 points.,7/27/20 15:44,14513
